model,target,fold_id,n_samples,mae,rmse,r2,directional_accuracy,hit_rate,pearson,spearman
knn,y_XLV,4,32,0.00682736997467372,0.008388333806610226,-0.07283746516163325,0.5625,0.5625,0.10224315291489826,0.11180351906158356
knn,y_XLV,5,28,0.006475415806760096,0.0074996081096694,-0.06003656459418116,0.5357142857142857,0.5357142857142857,0.049917354698991195,0.08593322386425835
knn,y_XLV,6,29,0.006245793088066399,0.007374188911415639,0.03964209470911584,0.5172413793103449,0.5172413793103449,0.23134358037456845,0.2689655172413793
knn,y_XLV,7,30,0.00582213426248294,0.006843528931213882,0.10675378568563454,0.5333333333333333,0.5333333333333333,0.40973583816306636,0.4442714126807564
knn,y_XLV,8,34,0.005516560470398097,0.006772752695482787,0.11715889654494782,0.5588235294117647,0.5588235294117647,0.3532804752284709,0.2718105423987777
knn,y_XLV,9,35,0.00957607301563665,0.014965899733880503,-0.030839584655768526,0.6,0.6,-0.015464682711169802,-0.004761904761904762
knn,y_XLV,10,35,0.011412839990690538,0.016382163955241072,-0.0738575063709972,0.5428571428571428,0.5428571428571428,-0.3005412143288531,-0.29523809523809524
knn,y_XLV,11,35,0.014512026511649132,0.018614141499119653,-0.05766727477888911,0.5142857142857142,0.5142857142857142,-0.058462722004249366,-0.05854341736694678
knn,y_XLV,12,34,0.010563946992327745,0.013162680167909406,-0.021943321100730717,0.4117647058823529,0.4117647058823529,0.04144005377749162,0.010542398777692894
knn,y_XLV,13,35,0.010271101185049654,0.012884511451983586,-0.040136517306346375,0.4,0.4,0.004999337883966238,-0.07394957983193277
knn,y_XLV,14,34,0.008662418129685925,0.010956777345830197,-0.13624079946306367,0.4411764705882353,0.4411764705882353,-0.13247888984107545,-0.04201680672268907
knn,y_XLV,15,34,0.009334695820586441,0.01135400603558053,-0.1645700616206336,0.38235294117647056,0.38235294117647056,-0.22366436064642425,-0.1792207792207792
knn,y_XLV,16,33,0.007700621156771693,0.009603036562521027,-0.09319409162675729,0.5151515151515151,0.5151515151515151,0.03229454796851188,-0.018716577540106954
knn,y_XLV,17,33,0.008570212851928142,0.011179928166354188,-0.3017412460705515,0.30303030303030304,0.30303030303030304,-0.230040807330264,-0.3365641711229947
knn,y_XLV,18,34,0.007145751102094921,0.010159697182850114,-0.16516091336839755,0.38235294117647056,0.38235294117647056,-0.15744410113302718,-0.29625668449197856
knn,y_XLV,19,35,0.00792541791526599,0.011176008341520662,-0.23693299710650284,0.34285714285714286,0.34285714285714286,-0.13094558857117508,-0.21008403361344538
knn,y_XLV,20,34,0.0065608485024490895,0.009254082000769442,-0.21969330968660872,0.5,0.5,0.04835116117158131,0.08204736440030558
knn,y_XLV,21,29,0.00694952049086777,0.009690804717378376,-0.11137715225949574,0.5517241379310345,0.5517241379310345,0.1756183609567096,0.2729064039408866
knn,y_XLV,22,27,0.006933766106439154,0.009284051653369698,-0.10084092978544423,0.5185185185185185,0.5185185185185185,-0.03432684471910227,0.08241758241758242
knn,y_XLV,23,29,0.007011132247294716,0.009121688367846582,-0.04785169248606658,0.6206896551724138,0.6206896551724138,0.034087322710447114,0.05763546798029554
knn,y_XLV,24,33,0.007061670943947532,0.009267485617987797,0.038591305041125734,0.6363636363636364,0.6363636363636364,0.2308202807274457,0.06918449197860962
knn,y_XLI,0,35,0.008278584519128718,0.010250459982835827,-0.9095640164808292,0.3142857142857143,0.3142857142857143,-0.052742281787286203,-0.0011204481792717086
knn,y_XLI,1,35,0.006588579100264559,0.008115123022917777,-0.24405444950955713,0.42857142857142855,0.42857142857142855,0.1316225047859307,0.1893557422969188
knn,y_XLI,2,37,0.00801495196554422,0.011340300330956586,-0.23435410103202514,0.43243243243243246,0.43243243243243246,-0.14699174867757103,-0.02773826458036984
knn,y_XLI,3,34,0.008030904340485714,0.011471150621606816,-0.16736461505961797,0.5882352941176471,0.5882352941176471,-0.09469524281312962,0.048128342245989296
knn,y_XLI,4,32,0.008510664425273252,0.012156655448986212,-0.10840419385268052,0.5625,0.5625,-0.09609359690091532,0.06268328445747799
knn,y_XLI,5,28,0.007337765241174348,0.009468369622182074,-0.10830318209049739,0.5714285714285714,0.5714285714285714,0.07417004525389623,0.14614121510673234
knn,y_XLI,6,29,0.006543648973043103,0.008785366009975641,-0.07776084527205174,0.6551724137931034,0.6551724137931034,0.1306215172604869,0.1763546798029556
knn,y_XLI,7,30,0.0061393202445602394,0.008024106728150624,-0.17746618263137082,0.6,0.6,0.15619519661226158,0.13948832035595105
knn,y_XLI,8,34,0.006991238527556221,0.009312700363429169,0.00020129256150080987,0.6764705882352942,0.6764705882352942,0.18051977444857065,0.24583651642475168
knn,y_XLI,9,35,0.0145158180709703,0.02366418062187923,-0.04363364346431298,0.5714285714285714,0.5714285714285714,-0.12062283100601315,-0.04397759103641457
knn,y_XLI,10,35,0.0159713372302675,0.024214716788984184,-0.030382904088053442,0.6,0.6,-0.08499859801219285,0.019327731092436976
knn,y_XLI,11,35,0.015288251984079761,0.023944420671415015,-0.05532096845997758,0.5142857142857142,0.5142857142857142,-0.0789573755266867,-0.10448179271708685
knn,y_XLI,12,34,0.007630873731817413,0.009818806626669296,-0.24392594257744404,0.5294117647058824,0.5294117647058824,0.12788932755003177,0.07929717341482047
knn,y_XLI,13,35,0.0066810886077943105,0.008916492016384442,-0.5719737828772893,0.45714285714285713,0.45714285714285713,-0.1761694031697279,-0.20224089635854342
knn,y_XLI,14,34,0.0055323062366256556,0.007455527337768219,-0.26747731245318596,0.5,0.5,-0.03474752141633098,0.051489686783804424
knn,y_XLI,15,34,0.0062834978164835135,0.008007330534249764,-0.18517321252205066,0.5,0.5,-0.015902549154973675,-0.0426279602750191
knn,y_XLI,16,33,0.005745357227767074,0.0072990729557801115,-0.003943901946074968,0.5757575757575758,0.5757575757575758,0.2199510976010149,0.3024732620320856
knn,y_XLI,17,33,0.006793202808950683,0.008874017889791867,-0.18905000316343212,0.5151515151515151,0.5151515151515151,-0.14046669077425553,-0.052807486631016046
knn,y_XLI,18,34,0.006619029842925601,0.008627921968774691,-0.11999179646426028,0.5,0.5,-0.09599517496556977,-0.0004583651642475172
knn,y_XLI,19,35,0.0070036291461458905,0.009070142708878706,-0.13367831469451397,0.42857142857142855,0.42857142857142855,-0.14231611782733622,-0.06302521008403361
knn,y_XLI,20,34,0.006994326678188808,0.008767907165759509,-0.059619895580148574,0.5294117647058824,0.5294117647058824,0.08276635831741105,0.09213139801375095
knn,y_XLI,21,29,0.0075646544183193346,0.009678798353335922,-0.16828450396487749,0.5172413793103449,0.5172413793103449,-0.18376591184813285,-0.06403940886699507
knn,y_XLI,22,27,0.009019385943958706,0.01072598322271515,-0.3756462521367987,0.4444444444444444,0.4444444444444444,-0.3862303019028004,-0.26495726495726496
knn,y_XLI,23,29,0.009000715843221574,0.011117445516814735,-0.32281432367642826,0.3793103448275862,0.3793103448275862,-0.3958368097368864,-0.3999999999999999
knn,y_XLI,24,33,0.009366003067805596,0.011177605229400263,-0.14081332738147778,0.30303030303030304,0.30303030303030304,-0.12759821217030926,-0.20421122994652408
knn,y_XLY,0,35,0.012185966922295378,0.01483027098888221,-0.42131967190023234,0.37142857142857144,0.37142857142857144,-0.022726979860921964,0.08095238095238096
knn,y_XLY,1,35,0.009153368964874165,0.011859754464892961,-0.2791318757916139,0.4,0.4,0.1659893882902521,0.2619047619047619
knn,y_XLY,2,37,0.009833004287348159,0.012820034933813248,-0.20212375595000598,0.43243243243243246,0.43243243243243246,0.143294220904365,0.26908487434803224
knn,y_XLY,3,34,0.009774974690303364,0.012970028359940041,-0.2266436465749495,0.47058823529411764,0.47058823529411764,0.1046951429448717,0.21772345301757062
knn,y_XLY,4,32,0.011394015557542304,0.01537278149995679,-0.12771732172579475,0.4375,0.4375,-0.05701490607683701,-0.01979472140762463
knn,y_XLY,5,28,0.010610417439704865,0.014977325537393758,-0.09744553024388702,0.4642857142857143,0.4642857142857143,0.08999742923087967,0.0963327859879584
knn,y_XLY,6,29,0.010247253972172986,0.014360004627487887,-0.02128453423131238,0.4827586206896552,0.4827586206896552,0.1379079776860923,0.20197044334975364
knn,y_XLY,7,30,0.00886608442894773,0.011396426433316882,0.07911504904185263,0.6333333333333333,0.6333333333333333,0.3115434848967481,0.28720800889877635
knn,y_XLY,8,34,0.010372044989156198,0.012818662059735425,-0.036289220178746806,0.5882352941176471,0.5882352941176471,0.10083359141183852,0.08418640183346066
knn,y_XLY,9,35,0.018708151883516003,0.027695622592722166,-0.052919846595005815,0.4857142857142857,0.4857142857142857,-0.12503651722603745,-0.12997198879551822
knn,y_XLY,10,35,0.020823617729742887,0.02875853588038375,-0.04722147530621079,0.42857142857142855,0.42857142857142855,-0.12987799956113788,-0.09075630252100841
knn,y_XLY,11,35,0.019152700065693248,0.027955879750451936,-0.06783923739093822,0.4857142857142857,0.4857142857142857,-0.0516320855851104,-0.07507002801120448
knn,y_XLY,12,34,0.010672481684961427,0.013444721517087012,-0.09715816612721451,0.5,0.5,0.18538599658708377,0.1526355996944232
knn,y_XLY,13,35,0.009128939672015796,0.010924770087659219,-0.27250077796827954,0.45714285714285713,0.45714285714285713,0.03201162958970175,0.031092436974789917
knn,y_XLY,14,34,0.008527819584678062,0.010680523284668196,-0.043170556165666785,0.4411764705882353,0.4411764705882353,0.13181102000308792,0.20030557677616498
knn,y_XLY,15,34,0.00785634856235182,0.010478810504486959,-0.03337988117432,0.4411764705882353,0.4411764705882353,0.245435263025874,0.2782276546982429
knn,y_XLY,16,33,0.007875493326771238,0.010621405937016451,0.008106749952732972,0.5454545454545454,0.5454545454545454,0.29054298416119634,0.29211229946524064
knn,y_XLY,17,33,0.009181311708332729,0.011818159326255986,-0.1612624411443544,0.42424242424242425,0.42424242424242425,-0.07497417807461182,-0.17212566844919788
knn,y_XLY,18,34,0.010483468199715485,0.012661455190110278,-0.22659473023314547,0.23529411764705882,0.23529411764705882,-0.27905665012185515,-0.4160427807486631
knn,y_XLY,19,35,0.011488262032217781,0.014107165251370233,-0.24415033262499475,0.2857142857142857,0.2857142857142857,-0.27545919238564115,-0.3067226890756303
knn,y_XLY,20,34,0.009857330522921036,0.012833984868403201,-0.074918125416777,0.47058823529411764,0.47058823529411764,-0.04996691485274625,0.011764705882352941
knn,y_XLY,21,29,0.009417586853721056,0.012366015229239342,-0.11420738644906447,0.5172413793103449,0.5172413793103449,-0.16823176455396205,-0.0921182266009852
knn,y_XLY,22,27,0.007793731400241215,0.009899556099557902,-0.3378173085863163,0.4444444444444444,0.4444444444444444,-0.2543743263811843,-0.24297924297924298
knn,y_XLY,23,29,0.007686640666870741,0.0095626610042756,-0.17750608821285563,0.5172413793103449,0.5172413793103449,-0.0869245395609576,-0.08620689655172412
knn,y_XLY,24,33,0.008626409873720379,0.010557234828128162,-0.22176927964276127,0.48484848484848486,0.48484848484848486,-0.20370749593137905,-0.17580213903743316
knn,y_XLP,0,35,0.005031807415641801,0.005804684427868596,-0.11321045993835654,0.4857142857142857,0.4857142857142857,0.17231505756075668,0.20364145658263308
knn,y_XLP,1,35,0.004282409495233554,0.0049840621558593255,0.11018648641526174,0.6285714285714286,0.6285714285714286,0.33679678628145854,0.3190476190476191
knn,y_XLP,2,37,0.004660813069528801,0.005696347560594166,0.11036476520435112,0.5675675675675675,0.5675675675675675,0.35303460035937917,0.3067804646752015
knn,y_XLP,3,34,0.005018685663171035,0.006042596552134618,0.025294933063455982,0.5,0.5,0.18227778278443416,0.08846447669977081
knn,y_XLP,4,32,0.005415939500269052,0.006522441950646742,0.05286896050500889,0.5,0.5,0.253991964639544,0.10740469208211142
knn,y_XLP,5,28,0.005044961973170964,0.0059997045036870415,-0.10425022982475718,0.4642857142857143,0.4642857142857143,-0.033605080931692365,-0.08866995073891626
knn,y_XLP,6,29,0.005461384663957725,0.006387465762750945,0.01989087371674514,0.41379310344827586,0.41379310344827586,0.16533702815332083,-0.02068965517241379
knn,y_XLP,7,30,0.006559687920519183,0.007852289442120226,0.06763000730977153,0.4666666666666667,0.4666666666666667,0.34994317745932507,0.19733036707452725
knn,y_XLP,8,34,0.007467865190839534,0.008988515148420277,0.09919885827676056,0.5,0.5,0.38001872112541385,0.2644766997708174
knn,y_XLP,9,35,0.009709889737986968,0.013693958300885673,0.02814177992907274,0.6285714285714286,0.6285714285714286,0.1862600214359272,0.3212885154061625
knn,y_XLP,10,35,0.010076363039225596,0.013898466835506402,-0.01963125392530829,0.5428571428571428,0.5428571428571428,-0.05501530111580788,-0.003361344537815126
knn,y_XLP,11,35,0.010327303873913429,0.013996534802521698,-0.06099438884260633,0.4857142857142857,0.4857142857142857,-0.13859724785695263,-0.15098039215686276
knn,y_XLP,12,34,0.0075898424195728975,0.009119562850163937,-0.0641065781973178,0.5,0.5,-0.045957540461684106,-0.0802139037433155
knn,y_XLP,13,35,0.0064536133221305405,0.008027997730285872,-0.18117227149411175,0.5142857142857142,0.5142857142857142,-0.20269069759257924,-0.1829131652661065
knn,y_XLP,14,34,0.00556329253684996,0.00692896116698993,-0.12428571689098589,0.5,0.5,-0.17556387278331242,-0.11902215431627194
knn,y_XLP,15,34,0.0054438836250406165,0.006564519464009082,-0.05098209039089463,0.4411764705882353,0.4411764705882353,-0.04436288360634296,-0.08098403262996343
knn,y_XLP,16,33,0.005523991705917082,0.006402638999761737,-0.06794112698431465,0.36363636363636365,0.36363636363636365,0.0032504577268666277,-0.0442884600861069
knn,y_XLP,17,33,0.005159402352559213,0.006049399644697239,-0.16432806867959493,0.30303030303030304,0.30303030303030304,-0.16776603687213146,-0.1788101604278075
knn,y_XLP,18,34,0.006301887022586979,0.008157443114909917,-0.2308091730006938,0.29411764705882354,0.29411764705882354,-0.4595633389637593,-0.41848739495798315
knn,y_XLP,19,35,0.006434015724194514,0.0084866957933211,-0.16878039016745094,0.3142857142857143,0.3142857142857143,-0.37235921275297584,-0.28991596638655465
knn,y_XLP,20,34,0.006972780975824492,0.0088960886024037,-0.1516263533966138,0.38235294117647056,0.38235294117647056,-0.2421604101335444,-0.21313980137509547
knn,y_XLP,21,29,0.0055422448674084255,0.006771003508515356,-0.06806601292456338,0.5517241379310345,0.5517241379310345,0.0874447816149663,0.06305418719211821
knn,y_XLP,22,27,0.006579658752880966,0.008266736047248901,-0.09976267035150221,0.6296296296296297,0.6296296296296297,0.10581968550630905,0.16361416361416362
knn,y_XLP,23,29,0.007894436134506178,0.009685609835177267,-0.22291065558738987,0.4827586206896552,0.4827586206896552,-0.026138779529704222,-0.00689655172413793
knn,y_XLP,24,33,0.008403025610991119,0.010090426818734618,-0.08473675520716673,0.42424242424242425,0.42424242424242425,0.17525951837729067,0.14605614973262032
knn,y_XLB,0,35,0.009084116181318748,0.011288380910354568,-0.6817599499254963,0.4,0.4,-0.031583373084754764,-0.0484593837535014
knn,y_XLB,1,35,0.006934909808913712,0.008571927188213504,-0.18560811594705062,0.4857142857142857,0.4857142857142857,0.15560402791603192,0.17815126050420171
knn,y_XLB,2,37,0.0073899763529205135,0.009307699627512144,-0.2187850375335716,0.40540540540540543,0.40540540540540543,-0.1097504497561393,-0.07705073494547177
knn,y_XLB,3,34,0.006706738988416342,0.00804570327421243,-0.14177158668890444,0.5,0.5,0.07085770691015934,0.04354469060351413
knn,y_XLB,4,32,0.007806505236729021,0.009787157399975729,-0.19558479288716524,0.53125,0.53125,0.04135643258112241,0.06414956011730204
knn,y_XLB,5,28,0.008223205647466305,0.00991870106755187,-0.15703175098178157,0.5714285714285714,0.5714285714285714,-0.05278908154491313,-0.06403940886699507
knn,y_XLB,6,29,0.00733029405607228,0.00921519875953094,-0.11691182825859792,0.5862068965517241,0.5862068965517241,0.04186747836945045,-0.012315270935960588
knn,y_XLB,7,30,0.0075336874807982014,0.008694079042500868,-0.21012235692892722,0.5333333333333333,0.5333333333333333,0.10472745992275262,0.053170189098998885
knn,y_XLB,8,34,0.007127183320003454,0.009182736164314916,-0.037421341039886036,0.6764705882352942,0.6764705882352942,0.1534326144143237,0.08204736440030558
knn,y_XLB,9,35,0.015035882292947332,0.024080311908694123,-0.06423566143197945,0.6571428571428571,0.6571428571428571,-0.1746392915389161,-0.12240896358543418
knn,y_XLB,10,35,0.015632082447737127,0.02471251480776285,-0.07900822960145226,0.6857142857142857,0.6857142857142857,-0.28751013739000153,-0.24929971988795518
knn,y_XLB,11,35,0.01572071232014874,0.02455569608530803,-0.09508123284834524,0.5714285714285714,0.5714285714285714,-0.21917836193165577,-0.24677871148459385
knn,y_XLB,12,34,0.008509924275749198,0.010708626742308157,-0.2906775438645932,0.38235294117647056,0.38235294117647056,-0.03238507619203399,-0.03621084797555385
knn,y_XLB,13,35,0.008202374349618352,0.009910492383334467,-0.4273552793595421,0.37142857142857144,0.37142857142857144,-0.1788879493475456,-0.20112044817927172
knn,y_XLB,14,34,0.008827959246359693,0.010171090578968374,-0.08886950754788359,0.38235294117647056,0.38235294117647056,0.12107084930876323,0.15660809778456838
knn,y_XLB,15,34,0.008200818695591819,0.0099136419546748,-0.05655883515664817,0.4411764705882353,0.4411764705882353,0.16524335831132625,0.21468408650018606
knn,y_XLB,16,33,0.0070715220927400945,0.00898845543248035,0.13421739184609527,0.5757575757575758,0.5757575757575758,0.4804901379828794,0.5255767595652652
knn,y_XLB,17,33,0.0075641057246894254,0.009645096391832418,-0.06686360764252153,0.3939393939393939,0.3939393939393939,0.04093282969462546,0.0030090272494194574
knn,y_XLB,18,34,0.008074672094558864,0.010204788201825602,-0.15289044563087772,0.5,0.5,-0.08957576957222943,-0.14560733384262795
knn,y_XLB,19,35,0.008857964903703263,0.010899816778990231,-0.19139175205857728,0.4,0.4,-0.2824130487914265,-0.23109243697478996
knn,y_XLB,20,34,0.00828435618130612,0.010377189042591058,-0.04368780582676024,0.47058823529411764,0.47058823529411764,0.07159900886545964,0.08877005347593582
knn,y_XLB,21,29,0.007599873527950344,0.009823491416613268,-0.11568221840451698,0.5172413793103449,0.5172413793103449,0.11990525681403665,0.17980295566502458
knn,y_XLB,22,27,0.008761190775410332,0.011342014600577358,-0.4097119457707543,0.4444444444444444,0.4444444444444444,-0.12282300657004293,-0.07020757020757021
knn,y_XLB,23,29,0.010617524128457569,0.013476231107511677,-0.24388724625964908,0.3448275862068966,0.3448275862068966,-0.2400183971824352,-0.2945812807881773
knn,y_XLB,24,33,0.011624874535731668,0.014020568898299767,-0.08236818859846928,0.42424242424242425,0.42424242424242425,-0.0745093108882066,-0.13536096256684493
knn,y_XLU,0,35,0.005999496161078637,0.0077467442554215735,-0.2473733017983646,0.45714285714285713,0.45714285714285713,0.13036083401275084,-0.04229691876750701
knn,y_XLU,1,35,0.007451047943336267,0.009058356833143738,-0.09754713638253709,0.4,0.4,-0.00850571557658629,-0.13137254901960785
knn,y_XLU,2,37,0.009340021663645988,0.011413413878891644,-0.08237635895620543,0.43243243243243246,0.43243243243243246,-0.08121855137125783,-0.05002370791844476
knn,y_XLU,3,34,0.009693609718197674,0.011723704602561289,-0.1527280724181288,0.38235294117647056,0.38235294117647056,-0.21848203777721337,-0.1706646294881589
knn,y_XLU,4,32,0.009248274462587365,0.011562677132099181,-0.07513888990064244,0.5625,0.5625,-0.02364971163245175,-0.04618768328445748
knn,y_XLU,5,28,0.008067099173797594,0.010611592299839274,-0.10151486115060515,0.5357142857142857,0.5357142857142857,-0.04632851195766903,-0.013683634373289545
knn,y_XLU,6,29,0.008278059199754646,0.010694222166686801,0.0573517907305342,0.6206896551724138,0.6206896551724138,0.28431699498088003,0.28226600985221667
knn,y_XLU,7,30,0.007962135800685789,0.010607618916168416,-0.012916538620827422,0.6,0.6,0.1179434650994597,0.14260289210233593
knn,y_XLU,8,34,0.0077613176740616505,0.00999209147719259,0.1422944085721245,0.6764705882352942,0.6764705882352942,0.4424566483393963,0.4844919786096256
knn,y_XLU,9,35,0.009485076444941334,0.015088475089878962,-0.023325766257195957,0.6,0.6,0.035015359578843996,0.21484593837535013
knn,y_XLU,10,35,0.009611674108587655,0.015280858094573736,-0.009077608264709935,0.6285714285714286,0.6285714285714286,0.04104006149997646,0.22577030812324933
knn,y_XLU,11,35,0.010584938198937521,0.016167338180069053,-0.1519491484188864,0.45714285714285713,0.45714285714285713,-0.3283314607944091,-0.25070028011204487
knn,y_XLU,12,34,0.008318496864041852,0.011009690527579413,-0.1918718689186405,0.5,0.5,-0.24727064031036874,-0.2372803666921314
knn,y_XLU,13,35,0.008620588313855145,0.010659980626050301,-0.1963280352916188,0.4857142857142857,0.4857142857142857,-0.24448475137183504,-0.29187675070028013
knn,y_XLU,14,34,0.007072848286266032,0.008738926017041968,-0.1319131350796714,0.5588235294117647,0.5588235294117647,-0.12973497152948382,-0.22352941176470587
knn,y_XLU,15,34,0.006188888142801609,0.00754477331010312,-0.09389877890150422,0.5588235294117647,0.5588235294117647,-0.07527592589439334,-0.010847975553857905
knn,y_XLU,16,33,0.005889074816287546,0.007399765020211096,-0.08746709863394098,0.5454545454545454,0.5454545454545454,-0.003892801991314572,-0.02072192513368984
knn,y_XLU,17,33,0.006586200651976263,0.007976917395844317,-0.18805346319617033,0.45454545454545453,0.45454545454545453,-0.15590584485827047,-0.17780748663101606
knn,y_XLU,18,34,0.007444725753701616,0.009086057101963942,-0.144212529558166,0.47058823529411764,0.47058823529411764,-0.21127291858524272,-0.2088617265087853
knn,y_XLU,19,35,0.007006295977013182,0.008715381143308096,-0.19029501957194705,0.4857142857142857,0.4857142857142857,-0.2651843971724565,-0.18263305322128853
knn,y_XLU,20,34,0.006301326495923234,0.007945186210473769,-0.16336751033053454,0.5882352941176471,0.5882352941176471,0.029137877261468464,0.19266615737203968
knn,y_XLU,21,29,0.0057431758827726715,0.006834899796721478,-0.06010281903749304,0.6206896551724138,0.6206896551724138,0.2514852258755577,0.3458128078817733
knn,y_XLU,22,27,0.007110009168603524,0.009003298950902308,-0.18019000356808368,0.5185185185185185,0.5185185185185185,-0.11093475736910019,0.10927960927960927
knn,y_XLU,23,29,0.008363991010660609,0.011058003496198355,-0.19395957583197743,0.5517241379310345,0.5517241379310345,-0.2885162245839148,-0.08325123152709359
knn,y_XLU,24,33,0.008458830076378973,0.011065082893706519,-0.21357598816506607,0.45454545454545453,0.45454545454545453,-0.17850293913354418,-0.05247326203208557
knn,y_XLRE,0,35,0.007108932581561956,0.009750609734140384,-0.6763442693171124,0.4857142857142857,0.4857142857142857,-0.08497024103828466,0.0060228307452131246
knn,y_XLRE,1,35,0.006217075901820118,0.008242467163694358,-0.491784529401601,0.42857142857142855,0.42857142857142855,-0.06932155235664916,0.0030814482882485753
knn,y_XLRE,2,37,0.007779393373311284,0.009516364505771733,-0.030292747783558394,0.5135135135135135,0.5135135135135135,0.1892643403291612,0.16785206258890467
knn,y_XLRE,3,34,0.008563399341870776,0.010277261768726922,-0.16045672890794438,0.38235294117647056,0.38235294117647056,0.08008996213219582,0.040183346065699004
knn,y_XLRE,4,32,0.00933393967616581,0.01184952877651156,0.059978919446190604,0.59375,0.59375,0.2762523109014408,0.2126099706744868
knn,y_XLRE,5,28,0.00874732351112399,0.011676554131950203,-0.02263400380430025,0.42857142857142855,0.42857142857142855,0.17566124199819627,0.1384783798576902
knn,y_XLRE,6,29,0.0089346576098067,0.0119228518062007,0.10068216068173552,0.5172413793103449,0.5172413793103449,0.3614365748699139,0.42906403940886684
knn,y_XLRE,7,30,0.007147027364587791,0.009185019454397553,-0.06641591378346079,0.5333333333333333,0.5333333333333333,0.3503624984920693,0.3454949944382647
knn,y_XLRE,8,34,0.007071969801213886,0.009008231458510877,0.23001883210029017,0.6764705882352942,0.6764705882352942,0.4890639574150183,0.5786096256684492
knn,y_XLRE,9,35,0.011216081549559588,0.01721380461297982,-0.034794729685210246,0.7142857142857143,0.7142857142857143,0.049854833638005636,0.1350140056022409
knn,y_XLRE,10,35,0.012201591976159578,0.018046343429801118,-0.07209898842747609,0.5714285714285714,0.5714285714285714,-0.11679896198808182,-0.03333333333333334
knn,y_XLRE,11,35,0.012343739353469628,0.018258444803287914,-0.13859999320592475,0.5714285714285714,0.5714285714285714,-0.13557031784536108,-0.055462184873949584
knn,y_XLRE,12,34,0.007349193341417596,0.010069316402475688,-0.240579997393217,0.5294117647058824,0.5294117647058824,0.05845679782107285,0.11688311688311688
knn,y_XLRE,13,35,0.006806891662914441,0.009513930734747671,-0.24063282416575715,0.5142857142857142,0.5142857142857142,0.022361438809127318,0.10308123249299721
knn,y_XLRE,14,34,0.006094919208400048,0.008159754951824584,-0.16242221335708784,0.5,0.5,0.1225493483879533,0.16884406803039542
knn,y_XLRE,15,34,0.007254058671917638,0.009448635376627518,-0.29011048767967496,0.5,0.5,0.02882196798461922,-0.00320855614973262
knn,y_XLRE,16,33,0.007147636357199278,0.009069101896277663,-0.19992295559803286,0.5151515151515151,0.5151515151515151,0.2530693687383795,0.20688502673796794
knn,y_XLRE,17,33,0.007283054063577348,0.00895866479235691,-0.5419785496756202,0.45454545454545453,0.45454545454545453,-0.04911272219856474,-0.06149732620320855
knn,y_XLRE,18,34,0.00765550295283271,0.009797304238431528,-0.22584481443598814,0.4117647058823529,0.4117647058823529,-0.07760978201792362,-0.10466004583651642
knn,y_XLRE,19,35,0.008136972462287678,0.010240251825585902,-0.25507768358513516,0.37142857142857144,0.37142857142857144,-0.23071125287262326,-0.2221288515406163
knn,y_XLRE,20,34,0.007608763431991176,0.009864868101313932,-0.24233341998154057,0.4117647058823529,0.4117647058823529,-0.1913260025810614,-0.12880061115355232
knn,y_XLRE,21,29,0.005950565688241359,0.007178518174571134,-0.17166993208707138,0.5862068965517241,0.5862068965517241,0.09979581765374441,0.10098522167487682
knn,y_XLRE,22,27,0.006792436352743046,0.007692437390590545,-0.33172542714608455,0.48148148148148145,0.48148148148148145,0.06852777325199184,0.12148962148962149
knn,y_XLRE,23,29,0.008427800305587565,0.010575853373150338,-0.4991891091673373,0.3793103448275862,0.3793103448275862,-0.15539338419919896,-0.1320197044334975
knn,y_XLRE,24,33,0.00845280855783077,0.010428357107213954,-0.4087305109741024,0.3939393939393939,0.3939393939393939,-0.02997207023288979,0.024732620320855617
knn,y_XLC,0,35,0.007712500107787767,0.009814263895905177,-0.49197897183659745,0.42857142857142855,0.42857142857142855,0.17479800130245224,0.3117865404382422
knn,y_XLC,1,35,0.0058536608504251705,0.007644337676204296,-0.1826522785875031,0.45714285714285713,0.45714285714285713,0.25906571015999663,0.2931577848774667
knn,y_XLC,2,37,0.007057846224409784,0.00938381280746463,-0.4838245013589719,0.2972972972972973,0.2972972972972973,-0.12692017741708592,-0.1334834926178652
knn,y_XLC,3,34,0.006799176201529886,0.009111392047706526,-0.4281709350051759,0.38235294117647056,0.38235294117647056,-0.11522807903355174,-0.05179526355996945
knn,y_XLC,4,32,0.008604740686110512,0.011443790860155552,-0.21038484936365953,0.4375,0.4375,-0.18764620970926302,-0.13233137829912023
knn,y_XLC,5,28,0.007443796182467232,0.009800503064081499,-0.039657799471810584,0.6428571428571429,0.6428571428571429,0.1701184466337126,0.17460317460317462
knn,y_XLC,6,29,0.008434598548566678,0.010490882767745353,-0.16073362484845655,0.4827586206896552,0.4827586206896552,0.003901331119592739,-0.06945812807881772
knn,y_XLC,7,30,0.006505299106068383,0.007867561199331526,0.03487656525337379,0.5666666666666667,0.5666666666666667,0.3284417137801028,0.2738598442714127
knn,y_XLC,8,34,0.008608884187486733,0.010201796789242967,-0.05675082963422895,0.47058823529411764,0.47058823529411764,0.0915682838033384,-0.036516424751718866
knn,y_XLC,9,35,0.015049747235266493,0.023012219098735937,-0.01377680269744408,0.5142857142857142,0.5142857142857142,0.02160258683541547,0.07058823529411766
knn,y_XLC,10,35,0.01726792091020523,0.02437754111656367,-0.03303107577708264,0.45714285714285713,0.45714285714285713,-0.09240123222441973,-0.08235294117647059
