model,target,fold_id,n_samples,mae,rmse,r2,directional_accuracy,hit_rate,pearson,spearman
ridge,y_XLB,20,34,0.0243511691161167,0.0316139604996623,-8.686546444838287,0.3529411764705882,0.3529411764705882,-0.394163323198839,-0.4539343009931244
ridge,y_XLB,21,29,0.0226695301865905,0.031359770804391,-10.369844661753357,0.4137931034482758,0.4137931034482758,-0.2685388796178153,-0.2832512315270935
ridge,y_XLB,22,27,0.0161001878906331,0.0241715895432715,-5.40265937451772,0.6296296296296297,0.6296296296296297,0.0558231059970837,0.1709401709401709
ridge,y_XLB,23,29,0.0179548689670647,0.0227657572507365,-2.5498362168681514,0.4827586206896552,0.4827586206896552,-0.2264828501760907,-0.2044334975369457
ridge,y_XLB,24,33,0.0189233265006529,0.0235903333654579,-2.0641632817933524,0.3636363636363636,0.3636363636363636,-0.3331867596717833,-0.3405748663101605
ridge,y_XLU,0,35,0.028991104191663,0.0388675892960569,-30.400258027731144,0.3714285714285714,0.3714285714285714,-0.2152235444609025,-0.3182072829131653
ridge,y_XLU,1,35,0.0299953988589055,0.0386503862200824,-18.981680367728536,0.3142857142857143,0.3142857142857143,-0.3706956159424696,-0.4669467787114846
ridge,y_XLU,2,37,0.0360586569777768,0.0530781461148043,-22.408773361601703,0.3513513513513513,0.3513513513513513,-0.0617471639668212,-0.3518255097202465
ridge,y_XLU,3,34,0.0342549615045713,0.0512133930805018,-20.99703957851543,0.3823529411764705,0.3823529411764705,0.0012838286177334,-0.2207792207792207
ridge,y_XLU,4,32,0.0352445848957578,0.0525452532277217,-21.203158149659963,0.4375,0.4375,0.0195218886244594,-0.1546920821114369
ridge,y_XLU,5,28,0.0245048730932275,0.0335856917305589,-10.034123585872408,0.4285714285714285,0.4285714285714285,0.0483117068686695,-0.0454296661193212
ridge,y_XLU,6,29,0.0247919818292405,0.036062171268539,-9.719017646964856,0.5517241379310345,0.5517241379310345,0.2036838008170557,0.1822660098522167
ridge,y_XLU,7,30,0.0298343668412433,0.0373722750767216,-11.572942158770312,0.5333333333333333,0.5333333333333333,0.1533945035416577,0.1559510567296996
ridge,y_XLU,8,34,0.027620201875933,0.0369500741650301,-10.728867158440034,0.5882352941176471,0.5882352941176471,0.0081048039458628,0.0270435446906035
ridge,y_XLU,9,35,0.0266547984977552,0.0356548539132613,-4.714267035128316,0.5714285714285714,0.5714285714285714,-0.0154810036507035,0.0070028011204481
ridge,y_XLU,10,35,0.024677885212987,0.0344292262281967,-4.122519361026511,0.4571428571428571,0.4571428571428571,-0.1017171725504247,-0.1238095238095238
ridge,y_XLU,11,35,0.0224134813374897,0.0310517585284472,-3.2494102685138277,0.4571428571428571,0.4571428571428571,0.0431156002992891,0.0868347338935574
ridge,y_XLU,12,34,0.0178287511895687,0.0248347784235384,-5.064568775827982,0.5,0.5,0.1243661217478178,0.093659281894576
ridge,y_XLU,13,35,0.0141389853141327,0.0203602135743991,-3.364174508605549,0.5428571428571428,0.5428571428571428,0.2408778582213267,0.2540616246498599
ridge,y_XLU,14,34,0.0140940951790946,0.0197497707948911,-4.781241265319176,0.5588235294117647,0.5588235294117647,-0.0196128899471789,-0.0481283422459892
ridge,y_XLU,15,34,0.0127327438788065,0.0172333516056316,-4.70721514162105,0.5,0.5,-0.0806174542536317,-0.06890756302521
ridge,y_XLU,16,33,0.0157672635568617,0.0201832080618663,-7.090226169045488,0.3939393939393939,0.3939393939393939,-0.0135093092219263,-0.125
ridge,y_XLU,17,33,0.0235238111248905,0.0545316295069481,-54.52169881337106,0.5757575757575758,0.5757575757575758,-0.2298598002597701,-0.0457887700534759
ridge,y_XLU,18,34,0.0261179535383558,0.0567310314853515,-43.60639598606018,0.5294117647058824,0.5294117647058824,-0.1098929921909003,0.0893812070282658
ridge,y_XLU,19,35,0.0255553880413388,0.0547822414711237,-46.02853424118635,0.4285714285714285,0.4285714285714285,-0.1404619045419998,-0.0605042016806722
ridge,y_XLU,20,34,0.0172904802338085,0.0245860647694561,-10.140041620266963,0.4117647058823529,0.4117647058823529,0.0303219420966933,-0.0841864018334606
ridge,y_XLU,21,29,0.0150830163952517,0.0209564863875036,-8.965994076077244,0.3448275862068966,0.3448275862068966,-0.0156821754021503,-0.1305418719211822
ridge,y_XLU,22,27,0.0153248060181479,0.0229549014315385,-6.671838542702709,0.4444444444444444,0.4444444444444444,-0.0015246422109863,0.0213675213675213
ridge,y_XLU,23,29,0.014014461162817,0.0181362595166617,-2.211675216457569,0.4482758620689655,0.4482758620689655,-0.1365188012847293,-0.1630541871921182
ridge,y_XLU,24,33,0.016467696336557,0.0214754527992201,-3.5713270168010567,0.3939393939393939,0.3939393939393939,-0.3313998616827484,-0.402072192513369
ridge,y_XLRE,0,35,0.0249926518677075,0.0313797896073872,-16.361998745164257,0.3714285714285714,0.3714285714285714,-0.0390009600454865,-0.1123327966897889
ridge,y_XLRE,1,35,0.0305634875317542,0.0380620075141721,-30.81083206430391,0.3714285714285714,0.3714285714285714,-0.1302146360458657,-0.1558932702191211
ridge,y_XLRE,2,37,0.0402216898985109,0.0589118228373853,-38.48420767119633,0.4324324324324324,0.4324324324324324,-0.0930160802148609,-0.1175912754860123
ridge,y_XLRE,3,34,0.0477921972600914,0.0662632603972444,-47.24137926438077,0.3235294117647059,0.3235294117647059,-0.2146611329223766,-0.3463712757830405
ridge,y_XLRE,4,32,0.0454343168251241,0.0630973785752382,-25.653734426832905,0.34375,0.34375,-0.2025101223463783,-0.3108504398826979
ridge,y_XLRE,5,28,0.0338336276610556,0.0469633889005634,-15.54282562354841,0.3571428571428571,0.3571428571428571,-0.1390825005560952,-0.2561576354679802
ridge,y_XLRE,6,29,0.0336133057729894,0.0464404419915425,-12.644122354198752,0.3448275862068966,0.3448275862068966,-0.2628715068552584,-0.4029556650246304
ridge,y_XLRE,7,30,0.0389896513449556,0.0565857710355464,-39.474447787215055,0.4,0.4,-0.1592508891022394,-0.2453837597330367
ridge,y_XLRE,8,34,0.0378828860316488,0.0554580771607615,-28.1830477537338,0.4411764705882353,0.4411764705882353,-0.1426004756500828,-0.3585943468296409
ridge,y_XLRE,9,35,0.0334243010948222,0.0506504575463157,-7.959158410253966,0.4571428571428571,0.4571428571428571,-0.022789494299385,-0.1100840336134453
ridge,y_XLRE,10,35,0.0270228807503394,0.0354280295677788,-3.1319061375960717,0.3714285714285714,0.3714285714285714,-0.0413822221701794,-0.0985994397759103
ridge,y_XLRE,11,35,0.0271735791289381,0.0410604633627618,-4.758260431965347,0.4571428571428571,0.4571428571428571,-0.0832973226568399,-0.1193277310924369
ridge,y_XLRE,12,34,0.0217959874775322,0.034970299351402,-13.963166175627096,0.4117647058823529,0.4117647058823529,-0.0390170019627113,-0.0606569900687547
ridge,y_XLRE,13,35,0.0206127187940359,0.032741501248472,-13.693338169562264,0.4285714285714285,0.4285714285714285,-0.0912059670964894,-0.2184873949579832
ridge,y_XLRE,14,34,0.0128655097941595,0.0157658656921735,-3.339556154461876,0.4411764705882353,0.4411764705882353,-0.0295753352707178,-0.0331576133598152
ridge,y_XLRE,15,34,0.0119985520652472,0.014757479547664,-2.147118573279806,0.4411764705882353,0.4411764705882353,-0.0965921136595505,-0.0395721925133689
ridge,y_XLRE,16,33,0.0174218366950505,0.0280435937167803,-10.47339993150926,0.6363636363636364,0.6363636363636364,0.1813778693369652,0.151403743315508
ridge,y_XLRE,17,33,0.0288631170899506,0.0561235845094182,-59.51772037000032,0.5454545454545454,0.5454545454545454,0.0218051769551619,0.0772058823529411
ridge,y_XLRE,18,34,0.0283844763100692,0.0549380800185097,-37.54510742254924,0.5588235294117647,0.5588235294117647,0.00423058428364,0.0615737203972498
ridge,y_XLRE,19,35,0.0267420672234758,0.0537371494009413,-33.561977501040616,0.5428571428571428,0.5428571428571428,-0.0888128526533742,-0.0714285714285714
ridge,y_XLRE,20,34,0.0202889185721096,0.0309912401660017,-11.261215167942964,0.4705882352941176,0.4705882352941176,-0.0539272891704185,-0.06768525592055
ridge,y_XLRE,21,29,0.0201879121910835,0.0325911779921622,-23.151037523865043,0.4827586206896552,0.4827586206896552,-0.0307191296522022,-0.0517241379310344
ridge,y_XLRE,22,27,0.0194721873197676,0.0301140746795652,-19.40919136232866,0.4814814814814814,0.4814814814814814,0.0521252299038817,-0.0036630036630036
ridge,y_XLRE,23,29,0.015806675173948,0.0219054040270269,-5.431734554149196,0.5862068965517241,0.5862068965517241,-0.1749606418995752,-0.180295566502463
ridge,y_XLRE,24,33,0.0141086288543685,0.0180304893579545,-3.211251312057405,0.6363636363636364,0.6363636363636364,-0.0766583166045049,-0.0872326203208556
ridge,y_XLC,0,35,0.0223211881299148,0.0284361191172812,-11.52529284686948,0.4,0.4,0.1304624718800712,0.0705931789671491
ridge,y_XLC,1,35,0.0280808261563542,0.0371700056266854,-26.961637454273223,0.4285714285714285,0.4285714285714285,-0.0223685319015647,0.0231108621618643
ridge,y_XLC,2,37,0.0412595322740806,0.0581105252321503,-55.90277787710948,0.3783783783783784,0.3783783783783784,-0.2254011496892248,-0.1849327251188896
ridge,y_XLC,3,34,0.0363033369415244,0.0478471118856854,-38.38421368206045,0.3235294117647059,0.3235294117647059,-0.2718883624736406,-0.3922077922077921
ridge,y_XLC,4,32,0.0296459112337035,0.0393307872741561,-13.29713222176359,0.4375,0.4375,-0.1730746154340143,-0.2862903225806451
ridge,y_XLC,5,28,0.0189533472717581,0.02484191223146,-5.679804076624811,0.4642857142857143,0.4642857142857143,0.0476150862039013,-0.0476190476190476
