model,target,fold_id,n_samples,mae,rmse,r2,directional_accuracy,hit_rate,pearson,spearman
mlp,y_XLK,13,35,0.019219417189690294,0.02932224742809114,-11.515683341128572,0.45714285714285713,0.45714285714285713,-0.1129877328876272,-0.06442577030812326
mlp,y_XLK,14,34,0.014695714557066912,0.016981714333756025,-3.434616012456641,0.38235294117647056,0.38235294117647056,-0.15580232588057427,-0.28892284186401834
mlp,y_XLK,15,34,0.018747744239555362,0.02136107540039351,-4.938083944136611,0.35294117647058826,0.35294117647058826,-0.25691179186606067,-0.22505729564553092
mlp,y_XLK,16,33,0.01753181964716298,0.022470473214497078,-4.745040185569229,0.5151515151515151,0.5151515151515151,0.09189220645929376,0.08255347593582889
mlp,y_XLK,17,33,0.019824418810895368,0.025620450987722455,-4.278430158290098,0.42424242424242425,0.42424242424242425,-0.19793647071481663,-0.18983957219251338
mlp,y_XLK,18,34,0.018385232484119836,0.022257128780343326,-3.086837499726461,0.4117647058823529,0.4117647058823529,0.10038099035002701,0.04323911382734912
mlp,y_XLK,19,35,0.03152983955204424,0.042476500120910456,-9.233002258697505,0.45714285714285713,0.45714285714285713,0.0886091014428104,0.002240896358543417
mlp,y_XLK,20,34,0.018532666367742433,0.02567908592537897,-3.2238477560423338,0.5882352941176471,0.5882352941176471,-0.07354878999486163,-0.07257448433919021
mlp,y_XLK,21,29,0.021192081802601705,0.02724455308183622,-2.96381161708753,0.3793103448275862,0.3793103448275862,-0.07632927999263354,-0.17684729064039403
mlp,y_XLK,22,27,0.018935260224873744,0.02262754196639757,-3.1146588808736935,0.37037037037037035,0.37037037037037035,-0.3271737487486927,-0.40415140415140416
mlp,y_XLK,23,29,0.02425027600973513,0.028750252799284576,-2.4453016991269734,0.41379310344827586,0.41379310344827586,-0.1278202979285943,-0.16847290640394083
mlp,y_XLK,24,33,0.016375053960943235,0.019895567736746084,-0.6979651203319708,0.5454545454545454,0.5454545454545454,0.2732236217092513,0.22627005347593582
mlp,y_XLF,0,35,0.01993589471901247,0.026036407724036384,-10.220480762685419,0.45714285714285713,0.45714285714285713,0.07214451977772787,0.10364145658263306
